dataid,Previous meter,Current meter,Difference,Previous Date,Previous Hour,Previous Minute,Previous Second,Current Date,Current Hour,Current Minute,Current Second
9134.0,273244.0,239848.0,33396.0,2015-12-12,7.0,1.0,2.0,2015-12-12,7.0,5.0,7.0
9134.0,273246.0,239850.0,33396.0,2015-12-12,8.0,56.0,47.0,2015-12-12,9.0,6.0,8.0
9134.0,273246.0,239852.0,33394.0,2015-12-12,9.0,52.0,54.0,2015-12-12,9.0,53.0,6.0
9134.0,273246.0,239854.0,33392.0,2015-12-12,10.0,56.0,4.0,2015-12-12,11.0,5.0,0.0
9134.0,273248.0,239856.0,33392.0,2015-12-12,12.0,51.0,53.0,2015-12-12,12.0,52.0,13.0
9134.0,273248.0,239858.0,33390.0,2015-12-12,13.0,40.0,45.0,2015-12-12,14.0,19.0,4.0
9134.0,273250.0,239866.0,33384.0,2015-12-12,17.0,6.0,52.0,2015-12-12,18.0,3.0,56.0
9134.0,273250.0,239878.0,33372.0,2015-12-12,18.0,31.0,54.0,2015-12-12,19.0,18.0,56.0
9134.0,273250.0,239884.0,33366.0,2015-12-12,21.0,17.0,53.0,2015-12-12,22.0,53.0,59.0
9134.0,273252.0,239886.0,33366.0,2015-12-13,0.0,2.0,0.0,2015-12-13,0.0,35.0,13.0
9134.0,273252.0,239886.0,33366.0,2015-12-13,1.0,4.0,48.0,2015-12-13,1.0,9.0,15.0
9134.0,273252.0,239888.0,33364.0,2015-12-13,1.0,49.0,51.0,2015-12-13,2.0,1.0,12.0
9639.0,256814.0,227328.0,29486.0,2015-12-22,0.0,0.0,0.0,2015-12-22,0.0,27.0,7.0
9639.0,256814.0,227548.0,29266.0,2015-12-22,11.0,22.0,30.0,2015-12-22,11.0,54.0,52.0
9982.0,123622.0,109532.0,14090.0,2015-12-8,14.0,50.0,53.0,2015-12-8,20.0,31.0,41.0
9982.0,123708.0,109726.0,13982.0,2015-12-11,12.0,17.0,7.0,2015-12-11,12.0,29.0,49.0
